-1.000000 -1.000000 -4.000000
-1.000000 -0.992157 -3.937257
-1.000000 -0.984314 -3.874525
-1.000000 -0.976471 -3.811817
-1.000000 -0.968627 -3.749142
-1.000000 -0.960784 -3.686513
-1.000000 -0.952941 -3.623941
-1.000000 -0.945098 -3.561437
-1.000000 -0.937255 -3.499012
-1.000000 -0.929412 -3.436676
-1.000000 -0.921569 -3.374441
-1.000000 -0.913725 -3.312317
-1.000000 -0.905882 -3.250315
-1.000000 -0.898039 -3.188446
-1.000000 -0.890196 -3.126719
-1.000000 -0.882353 -3.065145
-1.000000 -0.874510 -3.003735
-1.000000 -0.866667 -2.942499
-1.000000 -0.858824 -2.881446
-1.000000 -0.850980 -2.820587
-1.000000 -0.843137 -2.759932
-1.000000 -0.835294 -2.699490
-1.000000 -0.827451 -2.639271
-1.000000 -0.819608 -2.579285
-1.000000 -0.811765 -2.519541
-1.000000 -0.803922 -2.460049
-1.000000 -0.796078 -2.400818
-1.000000 -0.788235 -2.341857
-1.000000 -0.780392 -2.283176
-1.000000 -0.772549 -2.224784
-1.000000 -0.764706 -2.166689
-1.000000 -0.756863 -2.108900
-1.000000 -0.749020 -2.051427
-1.000000 -0.741176 -1.994278
-1.000000 -0.733333 -1.937462
-1.000000 -0.725490 -1.880987
-1.000000 -0.717647 -1.824861
-1.000000 -0.709804 -1.769093
-1.000000 -0.701961 -1.713692
-1.000000 -0.694118 -1.658665
-1.000000 -0.686275 -1.604021
-1.000000 -0.678431 -1.549767
-1.000000 -0.670588 -1.495912
-1.000000 -0.662745 -1.442462
-1.000000 -0.654902 -1.389427
-1.000000 -0.647059 -1.336813
-1.000000 -0.639216 -1.284629
-1.000000 -0.631373 -1.232881
-1.000000 -0.623529 -1.181577
-1.000000 -0.615686 -1.130724
-1.000000 -0.607843 -1.080329
-1.000000 -0.600000 -1.030400
-1.000000 -0.592157 -0.980943
-1.000000 -0.584314 -0.931966
-1.000000 -0.576471 -0.883475
-1.000000 -0.568627 -0.835476
-1.000000 -0.560784 -0.787977
-1.000000 -0.552941 -0.740984
-1.000000 -0.545098 -0.694504
-1.000000 -0.537255 -0.648542
-1.000000 -0.529412 -0.603106
-1.000000 -0.521569 -0.558201
-1.000000 -0.513725 -0.513833
-1.000000 -0.505882 -0.470008
-1.000000 -0.498039 -0.426733
-1.000000 -0.490196 -0.384013
-1.000000 -0.482353 -0.341853
-1.000000 -0.474510 -0.300260
-1.000000 -0.466667 -0.259240
-1.000000 -0.458824 -0.218796
-1.000000 -0.450980 -0.178935
-1.000000 -0.443137 -0.139662
-1.000000 -0.435294 -0.100983
-1.000000 -0.427451 -0.062902
-1.000000 -0.419608 -0.025424
-1.000000 -0.411765 0.011446
-1.000000 -0.403922 0.047703
-1.000000 -0.396078 0.083342
-1.000000 -0.388235 0.118359
-1.000000 -0.380392 0.152748
-1.000000 -0.372549 0.186507
-1.000000 -0.364706 0.219629
-1.000000 -0.356863 0.252112
-1.000000 -0.349020 0.283951
-1.000000 -0.341176 0.315141
-1.000000 -0.333333 0.345679
-1.000000 -0.325490 0.375561
-1.000000 -0.317647 0.404783
-1.000000 -0.309804 0.433341
-1.000000 -0.301961 0.461232
-1.000000 -0.294118 0.488452
-1.000000 -0.286275 0.514998
-1.000000 -0.278431 0.540866
-1.000000 -0.270588 0.566053
-1.000000 -0.262745 0.590556
-1.000000 -0.254902 0.614372
-1.000000 -0.247059 0.637497
-1.000000 -0.239216 0.659930
-1.000000 -0.231373 0.681666
-1.000000 -0.223529 0.702704
-1.000000 -0.215686 0.723041
-1.000000 -0.207843 0.742674
-1.000000 -0.200000 0.761600
-1.000000 -0.192157 0.779818
-1.000000 -0.184314 0.797325
-1.000000 -0.176471 0.814119
-1.000000 -0.168627 0.830197
-1.000000 -0.160784 0.845559
-1.000000 -0.152941 0.860201
-1.000000 -0.145098 0.874123
-1.000000 -0.137255 0.887321
-1.000000 -0.129412 0.899796
-1.000000 -0.121569 0.911545
-1.000000 -0.113725 0.922566
-1.000000 -0.105882 0.932859
-1.000000 -0.098039 0.942422
-1.000000 -0.090196 0.951254
-1.000000 -0.082353 0.959354
-1.000000 -0.074510 0.966721
-1.000000 -0.066667 0.973353
-1.000000 -0.058824 0.979251
-1.000000 -0.050980 0.984413
-1.000000 -0.043137 0.988839
-1.000000 -0.035294 0.992528
-1.000000 -0.027451 0.995479
-1.000000 -0.019608 0.997693
-1.000000 -0.011765 0.999170
-1.000000 -0.003922 0.999908
-1.000000 0.003922 0.999908
-1.000000 0.011765 0.999170
-1.000000 0.019608 0.997693
-1.000000 0.027451 0.995479
-1.000000 0.035294 0.992528
-1.000000 0.043137 0.988839
-1.000000 0.050980 0.984413
-1.000000 0.058824 0.979251
-1.000000 0.066667 0.973353
-1.000000 0.074510 0.966721
-1.000000 0.082353 0.959354
-1.000000 0.090196 0.951254
-1.000000 0.098039 0.942422
-1.000000 0.105882 0.932859
-1.000000 0.113725 0.922566
-1.000000 0.121569 0.911545
-1.000000 0.129412 0.899796
-1.000000 0.137255 0.887321
-1.000000 0.145098 0.874123
-1.000000 0.152941 0.860201
-1.000000 0.160784 0.845559
-1.000000 0.168627 0.830197
-1.000000 0.176471 0.814119
-1.000000 0.184314 0.797325
-1.000000 0.192157 0.779818
-1.000000 0.200000 0.761600
-1.000000 0.207843 0.742674
-1.000000 0.215686 0.723041
-1.000000 0.223529 0.702704
-1.000000 0.231373 0.681666
-1.000000 0.239216 0.659930
-1.000000 0.247059 0.637497
-1.000000 0.254902 0.614372
-1.000000 0.262745 0.590556
-1.000000 0.270588 0.566053
-1.000000 0.278431 0.540866
-1.000000 0.286275 0.514998
-1.000000 0.294118 0.488452
-1.000000 0.301961 0.461232
-1.000000 0.309804 0.433341
-1.000000 0.317647 0.404783
-1.000000 0.325490 0.375561
-1.000000 0.333333 0.345679
-1.000000 0.341176 0.315141
-1.000000 0.349020 0.283951
